"hotel_id","author","location","rating","date","date_visited","title","text","trip_type","helpful","photos","language","contributions","avatar"
"1436962","Mcggncm","Livermore, California","3","2026-08-06","2026-08-31","Do not stay here unless you like a very hard mattress.","I am currently on night one of a two night stay and I can tell you, the beds are the most uncomfortable mattresses I have ever felt  and I travel a fair amount.
I'm not sure I'll be able to walk tomorrow.  
Other than that, rooms are decent and clean.","Traveled with family","","","en","4","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ed/00/default-avatar-2020-4.jpg"
"1436962","mario G","","5","2026-07-29","2026-07-31","Excellent value for money!","Excellent location, hospitality, comfort, and high-level quality. Panoramic restaurant with excellent food and wines. I will return ✨","Traveled solo","","","en","5","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f6/0d/default-avatar-2020-34.jpg"
"1456560","Blake V","San Francisco, California","5","2026-08-17","2026-08-31","Wonderful service and friendly staff","The staff and front desk were extremely nice and accommodating! The hotel rooms were clean, comfortable with a wonderful overall ambiance, would absolutely return next time i am in New York.","Traveled on business","2","","en","5","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/3d/default-avatar-2020-1.jpg"
"1456560","James J","Oklahoma City, Oklahoma","4","2026-08-10","2026-08-31","Very nice clean updated hotel","Hotel is very nice. Our room was super clean and all of the staff was extremely helpful and outgoing. There is a daily resort fee, not sure why or what it covered. The location is right in the middle of midtown. Very close to several subway lines. Overall a very good hotel, we used points so I can’t speak to value.","Traveled with family","12","","en","66","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/d5/default-avatar-2020-17.jpg"
"1456560","Lakshmi Priya G","Seattle, Washington","2","2026-08-08","2026-07-31","Great location but very subpar service","I stayed at the hotel for 3 days. The rooms are great and the hotel is surprisingly quiet given its location. If you have no other requirements, this place is great. Unfortunately that's where the positives end.

Day 1
I bought an upgrade on check-in, and when I reached my room, the Chromecast option didn't work. The casting was one of the main reasons I booked here, so I asked help at the front desk. The technician who came by the first night said he couldn't fix it, but he'd have it fixed by the next day, which was OK with me.

Day 2
The next evening when I returned, the Chromecast was still not fixed so I went to the front desk to follow-up. They said unfortunately they couldn't fix it and didn't offer any alternative. At this point, it was 10:30 PM so I asked to be moved to another room that worked. They said they were fully sold out. I pushed to escalate to a manager, and the manager to his credit offered a downgraded room which I accepted. The manager apologized, confirmed I wouldn't be charged for the upgrade and offered some IHG points as compensation which I gratefully accepted.

- At checkout, I noticed I was still charged for the upgrade so had to remind the agent to get that removed.
- I had a small package shipped to the hotel by accident, and when I called to figure it out, the front desk routed me to the security team, which just dropped my call after several minutes. I just gave up on that.
- Two weeks later, I realized the compensation points still haven't shown up in my account. I've had multiple back and forths with IHG customer care who have said that there is no record of the compensation being offered to me. I'm giving up on that as well.
Overall, this place does work if you just need a place to crash in. For anything beyond that or customer service, I'd avoid.","Traveled solo","2","","en","2","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/fe/96/af/lakshmi-priya-g.jpg"
"1456560","Evelyn P","","5","2026-08-03","2026-08-31","Amazing service from Will","Will was amazing and provided fantastic service, above and beyond.","Traveled as a couple","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/e3/default-avatar-2020-59.jpg"
"1456560","Robert P","","5","2026-08-01","2026-07-31","NYC!","Juan was awesome at check in! Very personable, professional and helpful!","Traveled with family","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/e4/default-avatar-2020-30.jpg"
"1465008","ricardo R","","5","2026-08-23","2026-08-31","Happiest stays","I loved the experience.  It was amazing.  Specially the assistance from Ahmed. He was lovely, politely and solved my reservation which didn't work. He is gonna be my friend certainly.  Besides that, I do liked the service from as well.
Thanks for all.","Traveled as a couple","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg"
"1465008","Sébastien S","","5","2026-04-28","2025-10-31","A great place and a great location!","My daughter and I were very warmly welcomed upon our arrival at the hotel. The rooms were well-maintained. As I am sensitive to noise, I requested a room change, and the staff handled it very quickly. The breakfast was perfect for starting the day well and set off to explore the city. The taxi service was excellent (our driver was lovely and quick).
Thank you to the entire hotel team for their warm welcome and hard work.
Keep up the good work, everyone!

Sébastien Simond","Traveled with family","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/bb/default-avatar-2020-65.jpg"
"1465008","Deborah G","","5","2026-02-07","2026-02-28","Another great stay","I had another great stay at the Holiday Inn Express.  Miss Kim, Nikki, Tartila, Ana, and Ariel were so nice and helpful.   The ladies who managed the breakfast area were also friendly and welcoming.  Everyone who worked there was just so amazing.  The breakfast was varied, the rooms were clean, and I am going to stay there again soon.","Traveled on business","","","en","4","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/a7/default-avatar-2020-44.jpg"
"1465008","Alice P","Genoa, Italy","5","2025-11-19","2024-12-31","Good hotel Wall Street area","Quietly located hotel within walking distance of the subway and World Trade Center. Small but clean rooms, with private bathroom quite spacious.
We stayed overnight with breakfast included, plentiful and with a wide choice. 
I will definitely return, great value for money","Traveled as a couple","5","","en","31","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/f2/c1/07/caption.jpg"
"1465008","Thelma Fuentes","Tegucigalpa, Honduras","1","2025-10-07","2025-02-28","Place not recommended, undesirable place. dirty heating in bad condition, poor care. They don't even give water.","The heating in bad condition, we paid 4 days and only stayed 1 day because of the uninhabitable that place and did not return the money.","Traveled with family","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/3d/default-avatar-2020-1.jpg"
"1500405","kduda64284","Etna, Ohio","3","2026-08-27","2026-08-31","What a trip!!!","What an experience!!  Day one - the room is extremely small, the room has no drawers and the bathroom sink leaks down to the floor. Then I’m trying to open my suitcase and it bumps the register and the whole front cover fell off.  None of the ice machines work and you wait forever for the elevator. The blanket on the bed is a mattress pad.   Day two - a pro was breakfast, I had 2….lol, but they make the waffles for you in 2 different flavors and deliver them.  Again the elevators were extremely slow, I mean like 10+ minutes wait. Then I go out then come back cuz my phone is dead and none of my outlets were working. The guy came up twice and couldn’t fix it but my boyfriend from Ohio had no problem fixing from Ohio. lol.  The location wasn’t as great as I thought it would be either. But when you’re not from here and you don’t know the road, then you don’t know what is where.  Room 2904","Traveled solo","68","[{""url"": ""https://dynamic-media-cdn.tripadvisor.com/media/photo-o/34/5c/cf/3e/caption.jpg"", ""caption"": """", ""photo_id"": ""878497598""}]","en","70","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/6f/a1/f0/caption.jpg"
"1500405","Nichola B","","1","2026-08-18","2026-08-31","AVOID if you’re travelling to New York as a family!","Long review but a very honest review! I don’t normally review but this one I had to.

We stayed at this hotel for 5 nights at the beginning of August 2026 as part of my our 40th birthday trip. New York was our final stop after San Francisco, Las Vegas and Orlando, where we’d had fantastic experiences and amazing service. Unfortunately, this hotel was a completely different story and ended what had otherwise been an incredible trip on a very sour note.

Things went wrong almost immediately.

The hotel arranged for a a taxi transfer company to contact us to arrange pick up from the airport, which we thought would make things much easier after a long journey. The driver asked for our name and hotel, so we assumed everything was correct. We arrived at what we thought was our hotel, only for reception to tell us we were at the “other Hampton Inn.” We then had to collect all our luggage and walk to the correct hotel.
How would we have known there were other Hampton Inn hotels?! Surely the taxi transfer company knows this so why didn’t they ask us to be specific?! And why didn’t they know which one we were going to when the hotel arranged the contact? 

We were exhausted by the time we arrived, so despite everything, we decided not to complain and just wanted to get some food and go to bed.

Then we discovered one of the lifts was out of order. We were on the 16th floor, and it took around 15–20 minutes to get the remaining lift.

When we finally got to our room, we were genuinely shocked by how small it was. We were a family of four — two adults, a 14-year-old and a 9-year-old — and there was virtually no space at all. We couldn’t unpack because there simply wasn’t anywhere to put our belongings, so we had to live out of our suitcases for the entire stay.

The shower was also ridiculously small. My husband is 6ft 1 and actually banged his head several times while showering.

That first evening, we returned from dinner hoping to relax and watch some TV for an hour. The TV didn’t work.

We tried calling reception — the phone in our room didn’t work either.

That is particularly concerning when you are on the 16th floor and already have one lift out of service. In an emergency, being unable to contact reception from your room is a serious issue.

My husband went down to reception and reported the problems. We were told someone would come up.

By 10.30pm, we were exhausted and had to go to sleep.

The following day, we went out expecting that the issues would be sorted while we were away.

They weren’t.

When we returned, our room hadn’t been serviced at all. The towels we had used that morning were still on the floor, the beds hadn’t been made, and the TV was still not working.

I went down to reception and spoke to Andy, who apologised for everything — the wrong hotel transfer, the lift, the TV, the phone and the lack of room service.

He looked into moving us to a bigger room, but said there were no larger rooms available. He then offered Hilton points as compensation. As we aren’t Hilton members, this wasn’t particularly useful to us.

I asked whether there was any possibility of a refund so we could leave and stay somewhere else for the remaining four nights. Andy told me that this could be arranged, but that we needed to contact the company we had booked through. He explained that they would contact the hotel and the hotel would then confirm that we could leave and receive a refund.

At this point, we genuinely thought we were getting somewhere.

Unfortunately, the following morning my husband spoke to the General Manager, who told him that the information we had been given was incorrect and that we could not leave and receive a refund.

We were also told there were no larger rooms because the hotel doesn’t actually have larger rooms. So when Andy had looked into moving us to a bigger room, there was never actually a bigger room to move us to.

We were essentially stuck.

What disappointed us most was what happened afterwards. Following our conversation with the General Manager, not one member of staff checked in with us for the rest of our stay.

Not to ask if everything was okay.

Not to apologise.

Not to ask whether we wanted the Hilton points that had previously been offered.

Nothing.

On our final night, we returned to find that our room hadn’t been cleaned again, meaning we didn’t even have fresh towels for the following morning when we were flying home.

By that point, I honestly had no energy left to complain again.

Having now read back through some of the other reviews, I can see that comments about staff not seeming to care and problems being brushed aside are sadly very similar to our own experience.

This hotel completely let us down.

We will never stay here again, and although we absolutely love New York and will return, we will definitely be choosing a different hotel next time.

It’s such a shame because this was supposed to be a special 40th birthday trip. San Francisco, Las Vegas and Orlando had all been fantastic, with brilliant service throughout. Unfortunately, our experience here left us feeling incredibly disappointed and frustrated at the end of what had otherwise been an amazing holiday.

If you’re travelling to New York with a family, I would seriously recommend looking elsewhere.","Traveled with family","","","en","1","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/df/99/default-avatar-2020-40.jpg"
